GPU time: 12725.382s for 4571
building_id,mean,std,%>18,%<15
49648,15.4681,7.0197,42.6,48.1
4966,15.3725,7.4254,43.4,47.8
4967,16.2166,6.9630,46.7,44.1
49671,12.6431,6.2882,25.0,64.3
49672,12.8180,6.0085,24.4,65.2
4968,15.6394,7.0417,43.7,47.2
4969,18.1067,5.9871,57.1,29.0
4977,15.4911,7.1664,43.6,47.8
4979,14.9459,6.9270,39.7,51.0
49796,15.1743,7.2314,42.2,49.0
49800,17.2667,6.4804,51.2,36.8
49801,17.5450,6.5948,54.3,34.6
49803,17.8457,6.2735,57.5,31.7
49818,13.8517,7.6402,37.4,55.2
49819,18.4652,6.5276,61.7,29.6
49843,14.8435,6.4315,36.8,51.2
49866,18.9643,6.1837,67.3,25.2
49877,14.4140,6.6233,35.1,54.0
49886,16.2285,6.3283,46.8,40.9
49895,9.1502,5.7782,12.5,82.6
49898,14.9006,6.6894,38.3,50.8
49900,14.6319,5.9888,34.1,51.2
49905,15.1742,6.8276,40.6,48.9
49907,14.9645,6.8753,39.7,50.4
49913,16.3839,6.9123,48.0,42.6
49923,16.0090,7.1107,46.2,44.2
49934,17.7211,6.2653,56.3,33.0
49935,14.8553,6.6585,36.7,52.4
49936,13.1147,6.4580,26.6,63.2
49937,13.4199,6.5663,28.6,61.3
49939,14.3902,6.6026,33.9,54.9
49946,13.3021,6.7643,30.4,60.9
49951,15.3426,6.8967,42.6,47.7
49970,12.7857,7.5571,31.5,61.6
49980,13.0401,7.4267,33.1,59.5
49986,15.6164,6.9587,43.9,47.2
49987,15.7067,6.9606,44.3,46.6
49988,15.2895,7.0709,42.4,48.8
49989,15.3280,7.0910,42.6,48.6
500,12.9383,6.8802,28.4,63.5
50023,16.5103,6.8960,48.7,42.0
5032,14.3126,7.2538,37.8,54.1
5033,14.3739,6.6602,35.4,54.0
50405,16.1621,6.4927,46.0,42.7
50409,16.2027,6.3280,47.0,41.9
50415,14.9920,6.5284,38.4,50.2
50416,13.4334,6.5663,29.0,59.6
50417,13.3917,6.5670,28.8,59.8
50427,18.8249,6.3290,63.9,27.6
5045,13.1450,6.9783,30.3,61.0
5046,14.6698,6.8028,37.9,51.8
5047,15.1157,6.4860,39.0,49.2
50473,14.8098,6.2840,38.1,49.6
50486,13.0207,7.1323,31.4,60.1
50487,12.7877,7.0591,30.1,61.7
50489,14.6444,6.4976,36.2,52.1
50490,13.1406,6.5570,29.0,60.3
50492,15.6769,6.8668,44.0,45.6
50493,15.6679,6.8587,43.9,45.6
50496,18.2129,6.2177,58.4,31.2
50498,18.1193,6.2520,57.8,32.0
50499,19.4717,6.0551,67.6,24.1
50502,16.7909,6.7591,49.8,40.0
50514,15.9192,6.8086,44.6,45.1
50515,12.7467,6.5215,26.6,64.8
50516,14.2641,6.9403,35.4,54.8
50520,13.3718,7.1991,32.4,59.4
50522,15.7564,6.9442,44.1,46.8
50525,12.7561,6.8017,27.8,64.2
50526,12.7452,6.8007,27.8,64.4
50527,14.0011,7.3717,36.4,56.0
50528,14.3515,7.3036,39.1,52.8
50530,17.5955,6.5077,56.8,33.8
50531,17.0821,6.6108,54.1,36.6
50532,17.5520,6.9000,56.3,35.5
50536,14.1024,6.9557,35.6,54.0
50537,11.9188,6.2158,21.6,68.2
50538,14.6086,7.1520,38.0,53.6
50539,16.1782,7.3261,48.2,43.8
50542,13.5834,7.0366,34.2,56.7
50543,13.4236,7.5300,35.0,58.2
50544,14.0039,7.0413,34.9,56.0
50546,17.4221,6.6097,56.0,34.8
50547,16.4812,6.6824,48.7,41.4
50548,16.3474,6.9226,48.8,42.0
50549,15.3761,6.8528,42.4,48.1
5059,15.1172,6.8880,40.4,49.5
5060,14.0741,7.3030,36.3,55.5
5061,16.4000,6.7792,47.0,43.0
50611,15.4084,6.8596,42.1,48.2
50614,17.2265,6.4339,54.7,34.9
50615,15.7330,6.7097,43.8,45.5
50624,16.0184,6.8526,46.3,44.4
50627,17.5218,6.9623,55.6,36.1
50644,15.3996,7.2009,42.6,48.7
50645,14.8115,7.1365,39.3,51.4
50648,14.6624,7.1128,37.1,53.5
50650,14.6295,7.1106,36.9,53.8
50660,15.9535,6.4024,41.6,44.0
50664,17.1819,5.8556,49.8,35.3
50665,18.3927,5.5860,59.3,28.9
5069,16.5133,5.9698,47.8,38.8
5070,14.1077,6.3593,32.9,55.4
50708,18.2267,6.3652,60.2,30.7
50709,17.1853,6.6947,54.5,35.8
5073,14.8753,6.7123,39.5,50.7
50737,13.9839,6.9459,33.6,56.8
50739,16.5299,6.8603,47.4,42.6
5074,14.9492,7.1156,41.9,49.5
50740,16.4765,7.1853,48.4,42.2
50741,16.5377,6.8570,47.4,42.5
50747,12.3022,6.7922,25.4,66.7
50749,15.1817,7.1595,41.4,49.3
50758,13.9900,6.9296,33.6,56.8
50765,14.3300,7.0793,35.9,54.8
50766,14.2605,6.8460,34.4,55.2
50772,14.2796,6.8512,34.5,55.1
50773,13.9800,6.9854,33.7,56.7
50774,16.3848,7.1399,47.9,42.5
5078,14.0760,7.1934,35.7,56.0
50787,13.6422,7.1407,34.3,57.5
5079,16.8288,6.8470,50.6,40.1
50811,14.3080,6.9832,36.2,55.1
50814,15.6092,6.6532,41.4,48.8
50822,16.2148,6.3970,44.8,42.2
50824,16.2681,6.3141,45.0,42.2
50825,16.4000,6.4869,46.7,41.0
50826,16.3451,6.5260,46.6,41.2
50829,16.8325,6.6768,49.7,39.6
50831,16.0491,6.5744,44.6,43.2
50834,15.1486,7.3887,41.0,52.1
50837,14.1264,6.8404,34.4,56.3
5086,17.7382,6.6620,57.1,34.0
50864,16.9507,6.8286,51.6,39.0
50868,17.1129,6.8786,53.7,36.9
50869,17.5660,6.7565,56.8,33.7
5087,18.6067,6.5164,62.4,29.2
50876,17.1139,6.9342,52.5,38.3
50877,16.8088,7.3912,52.9,39.3
50878,16.9244,7.0267,50.8,38.4
50879,16.1462,6.9272,45.2,44.8
50886,17.0763,7.1266,52.5,39.1
50887,17.1213,7.1099,52.8,38.7
50895,15.9894,6.9675,45.3,45.1
50899,15.6024,7.3529,44.8,47.1
50901,17.0452,6.7288,51.4,38.5
50908,17.1889,7.0578,52.7,38.3
50910,15.5681,6.9748,42.5,47.3
50911,14.8336,7.1648,39.6,51.7
50912,14.8329,7.1699,39.7,51.7
50913,14.8329,7.1699,39.7,51.7
50914,14.8329,7.1699,39.7,51.7
50915,14.7184,7.8724,42.0,51.3
50916,16.4797,6.9756,48.2,42.5
50917,16.2984,6.9765,46.9,43.7
50920,15.9363,7.2644,46.1,45.0
50921,16.6415,7.3149,51.1,40.6
50924,16.3313,7.0929,48.7,42.1
50934,16.4998,7.0159,48.7,42.0
5094,16.8511,6.2532,49.9,38.6
50941,16.5492,6.7556,46.8,44.4
50943,14.2533,6.3918,34.3,53.9
50944,17.3421,6.9473,54.2,36.6
50948,17.4668,6.4599,54.1,35.2
5095,17.5834,6.8243,57.0,34.8
50953,12.8152,6.9018,27.9,64.8
5098,15.1938,6.6430,41.1,47.5
50982,17.1346,6.7793,52.9,37.9
50983,18.5241,6.7360,60.9,30.5
50985,18.5251,6.7369,60.9,30.5
5099,17.8417,6.7296,57.4,33.8
51001,14.1427,6.9783,35.1,56.0
51010,10.3290,6.3695,17.2,77.5
51012,12.1614,6.7417,24.6,67.4
51017,16.9398,6.8133,51.3,39.2
5102,18.1505,6.6335,59.0,32.2
51020,18.4149,6.8012,61.1,30.9
51023,20.9822,5.9081,77.2,17.8
51027,15.5676,7.1816,44.5,47.0
51028,14.5918,7.1009,38.5,52.5
5103,16.3156,6.9215,47.4,43.0
51030,17.2820,6.5835,54.3,34.7
51047,14.3456,6.9304,36.8,53.4
5105,15.9534,6.8819,46.5,44.5
5106,15.8694,6.9220,46.3,44.7
51076,15.3654,7.1755,43.0,48.6
5109,15.3321,6.8410,41.4,48.9
5110,16.0303,7.0100,45.8,44.9
51105,12.2264,6.2857,22.8,68.5
51132,13.9085,6.6297,33.4,56.4
51156,14.5449,5.7985,30.7,52.2
51191,14.5014,7.3614,38.4,53.0
51192,17.9614,6.5529,57.8,32.3
51211,17.8694,6.6879,58.4,32.4
51283,16.7856,6.5861,49.8,40.2
51288,15.8397,6.2759,44.5,44.6
51292,18.0296,6.8618,59.6,32.6
51309,16.1917,7.4666,48.8,43.0
51310,15.9179,7.0185,43.7,44.6
51311,15.9676,7.3545,46.8,43.6
51312,16.1373,7.1772,47.9,41.5
51314,15.7539,7.0905,44.7,43.8
51316,15.7817,7.0737,44.4,43.7
51317,17.1636,7.2048,54.5,36.2
51320,13.2053,7.0247,30.7,61.3
51392,15.9593,7.0424,45.9,45.0
51395,14.3660,7.2695,38.0,53.6
5145,16.0190,6.9177,46.2,44.2
5147,17.2423,6.4377,53.1,36.2
51487,17.1226,6.1089,52.0,37.2
51488,15.3681,6.8984,43.6,46.2
51489,14.8353,7.0128,41.3,48.7
5149,16.6145,6.7638,49.0,41.3
51494,15.3699,6.6712,42.4,47.1
51496,15.3182,6.7043,42.3,47.3
51497,17.4778,6.1128,55.7,33.6
5150,17.2156,6.7991,53.7,37.6
51501,15.6741,6.6495,44.3,44.9
51502,15.6741,6.6495,44.3,44.9
51504,16.9063,6.1377,50.2,37.1
5151,17.3776,6.8066,55.2,35.9
51511,15.3896,6.8717,43.5,46.1
51512,17.5413,6.0796,55.9,33.5
51513,15.3673,6.8940,43.5,46.2
5153,13.7485,6.8945,30.9,61.3
5154,17.3810,6.6152,54.4,35.7
5156,16.8008,6.5534,50.2,38.5
5158,13.4803,6.5945,29.1,61.8
51580,16.6692,7.0572,50.4,40.5
51586,17.4223,6.4344,54.9,34.6
5160,15.6460,6.7002,43.7,46.1
5161,16.8494,6.9522,51.2,39.6
51616,14.2844,6.4343,33.8,55.0
5162,16.7974,6.6896,51.3,38.9
51620,11.5606,7.0165,24.7,69.4
51624,14.5201,7.0331,38.7,52.4
51629,17.6100,6.8301,53.9,36.2
5163,13.4858,6.6706,30.4,60.9
51647,16.9056,6.5874,51.8,38.0
51652,13.8878,6.6724,33.3,56.4
51657,11.8739,6.1258,20.8,70.2
51662,17.7982,6.0035,57.1,31.6
51667,20.1506,6.1492,71.5,21.6
51673,11.7768,6.3742,21.8,70.4
5168,12.9294,5.9459,23.6,66.1
51680,10.2869,6.0577,15.7,78.5
51693,19.7245,6.3620,71.2,22.2
51695,19.9163,6.2007,73.4,20.7
517,14.6780,7.3409,39.3,52.6
51706,16.6000,7.0012,49.5,41.5
51708,13.9779,6.8778,33.9,57.5
51712,13.3696,7.4764,32.6,61.1
51716,14.8709,6.7599,37.2,51.3
51722,10.5935,6.3200,18.3,75.0
51723,10.5935,6.3200,18.3,75.0
518,14.7682,6.8803,37.8,52.1
5184,16.7790,6.5257,49.3,39.0
519,15.2237,7.3971,42.7,49.5
5196,11.3670,6.8609,22.4,71.2
5197,12.7747,6.4734,26.5,63.4
5199,11.8810,6.4628,23.0,67.2
5204,10.4647,6.3673,17.7,75.3
5207,14.7398,6.9950,38.7,50.1
5212,15.6556,6.8479,42.6,46.1
5219,16.0332,6.9432,45.4,44.7
5220,16.3410,6.9865,48.5,42.5
5224,15.7912,6.8611,44.0,46.4
5229,15.5980,7.2356,44.9,46.7
5230,16.0532,6.9985,46.5,44.1
5233,16.4411,6.8430,48.5,41.7
5234,17.0632,6.5987,52.5,37.3
5237,12.1030,6.6384,24.9,66.9
524,19.0569,5.9717,65.9,24.2
5241,11.7633,6.8405,23.6,69.6
5249,13.2296,6.5754,28.0,60.2
525,18.0690,6.3637,58.8,30.5
5252,16.4366,7.0647,48.9,42.7
5254,15.7935,7.1404,44.4,47.0
5257,16.8205,6.4333,50.7,38.1
5258,16.8383,6.4103,50.7,38.0
5259,15.6397,7.1927,44.4,46.4
526,16.0573,7.0506,47.0,43.5
5260,13.0380,6.9213,29.4,62.7
5261,15.2637,6.6062,40.1,47.3
5263,14.0044,6.2120,30.5,56.0
5264,14.8551,6.4773,36.8,51.0
5265,15.9186,6.5796,44.8,44.2
5266,15.4656,6.5698,41.1,48.0
5271,14.7734,7.1370,39.3,52.0
5272,14.0426,6.9676,34.5,57.0
5275,16.0953,7.4498,50.9,41.1
5276,16.3439,6.7794,48.9,41.6
5277,16.5162,7.1522,49.3,42.7
5278,13.8074,7.2302,33.7,58.8
5280,15.4990,7.0325,44.9,45.9
5282,16.6460,6.8585,51.8,38.2
5283,16.4330,7.0736,49.0,42.7
5284,14.9991,7.3965,40.6,51.7
5285,12.8975,6.9053,29.0,62.4
5286,12.5758,6.6485,26.2,64.9
5289,15.6722,7.2006,45.2,45.7
5293,16.5739,6.2535,47.2,39.6
5294,16.0441,6.8357,47.0,42.5
5295,19.9723,5.2975,72.2,18.1
5296,12.4076,6.2015,23.6,67.0
5297,13.8534,6.9991,34.4,56.4
5302,13.6579,7.5648,37.2,55.2
5307,11.0438,6.4814,19.9,73.7
5312,10.8326,6.1809,18.4,74.5
5316,10.9559,6.3019,19.0,74.3
5319,13.9777,6.5879,32.6,57.1
5320,13.2274,6.6719,28.8,62.6
5321,13.9478,6.3557,31.9,57.2
5322,13.5445,6.6150,30.2,60.5
5323,13.5842,6.5577,29.6,60.1
5324,13.8159,7.2545,35.0,56.7
5325,14.2928,6.9966,36.9,54.6
5326,15.0077,6.9290,40.6,50.5
5329,18.1378,6.6801,59.5,31.5
5330,16.9427,7.0787,51.3,40.4
5333,17.3104,6.5754,54.9,35.3
5335,15.1450,6.9474,40.2,51.2
5337,18.0674,6.6076,58.9,31.5
5339,15.5109,7.1893,44.0,47.2
539,17.0950,7.1304,53.8,37.7
5403,15.7300,6.9945,43.9,46.7
5405,15.7781,7.4015,45.2,46.9
5406,15.0755,6.9913,40.0,50.9
5414,10.6848,6.5240,18.9,75.3
5418,14.8115,7.3250,40.0,51.8
5422,12.6332,6.6787,27.6,62.4
5443,13.1105,7.3997,32.0,60.7
5446,13.4765,6.8339,31.3,59.7
5452,12.1837,6.5094,24.6,67.0
5453,12.4104,6.6049,25.5,66.0
546,15.9208,6.8048,45.1,45.0
5496,15.1868,6.7018,40.5,49.1
5497,10.0243,5.8120,14.3,79.9
5503,15.2630,6.6788,41.5,48.0
5507,14.2521,6.6714,34.4,55.5
5508,14.1544,6.5562,33.0,56.5
5521,13.1607,6.6083,28.6,61.5
5522,14.6607,7.1301,38.2,53.2
553,18.2299,7.1610,61.0,32.0
558,14.6251,7.2746,38.5,53.3
559,15.3130,7.0596,41.4,49.7
5605,17.7260,7.2429,56.4,35.6
5641,17.4858,6.5298,55.5,34.6
5643,13.2640,6.4572,27.6,61.7
5645,13.3674,6.5437,29.0,61.7
5659,14.0232,6.9465,34.9,55.4
5660,15.4192,7.3041,44.5,46.8
5715,15.0056,7.2307,42.5,48.7
5724,15.1463,6.5167,39.6,48.7
5725,16.6508,7.0099,51.5,39.4
5733,14.2636,6.6630,33.9,54.5
5750,17.4089,6.5790,53.7,36.4
5774,16.7334,6.6906,48.3,40.7
5793,15.1188,6.8947,39.2,50.9
5794,14.9681,6.8422,41.2,47.8
5853,14.9320,7.0893,41.9,48.9
5857,16.3599,6.7433,48.0,41.8
5863,17.9315,6.3881,58.4,31.6
5864,17.8772,6.3948,57.8,31.9
5865,18.3625,6.4423,61.2,29.9
5866,17.9242,6.3761,58.1,31.6
5877,16.8370,6.5972,50.7,38.3
5878,18.0847,6.5223,58.7,31.3
5879,16.8214,6.5730,50.5,38.5
5880,18.0873,6.4945,58.9,31.3
5890,15.1528,6.6926,39.9,49.2
5899,14.7099,6.2620,34.8,52.3
5907,15.2528,6.7012,40.6,48.6
5918,16.2991,7.2094,48.6,42.9
5919,18.3459,6.5171,60.9,31.0
592,11.5221,6.9405,23.4,70.5
5920,18.1749,6.7131,60.6,31.4
5921,17.7410,6.7975,57.9,33.8
5922,18.2227,6.6886,60.8,31.2
5926,18.6019,6.3114,63.0,28.3
5927,18.3224,6.6071,61.5,30.2
5928,18.9695,6.2761,65.2,26.6
5929,18.6071,6.4742,63.5,28.5
593,13.6247,7.2458,33.9,58.7
5930,19.0065,6.2702,65.5,26.5
5931,18.3187,6.5953,61.5,30.3
5934,16.5939,6.8249,49.3,41.3
5935,17.7361,6.6154,57.1,33.7
594,13.9917,7.2139,35.5,56.8
5942,14.8574,7.1141,39.8,51.6
5946,14.7700,7.1902,39.9,51.8
5950,15.9855,6.6467,45.4,44.2
5951,15.9486,6.6892,45.4,44.3
5954,16.6782,6.7824,49.6,40.9
5958,16.6389,6.8438,49.6,41.0
596,13.6607,7.4015,34.0,59.0
5964,17.5303,6.8556,56.6,34.7
5965,17.5808,6.7713,57.5,34.2
597,15.5821,6.8942,42.6,48.5
5970,17.0030,6.8602,53.2,38.0
5971,17.7857,6.7013,58.0,33.5
5972,18.0453,6.5254,59.3,31.9
5975,17.6205,6.8192,57.3,34.4
5984,14.3786,7.4446,37.3,54.8
5985,14.6464,8.1487,41.3,52.8
5986,14.8014,7.9143,41.5,51.9
5987,20.2606,6.0440,73.2,20.0
5988,16.0435,7.1884,45.7,45.3
5989,14.4446,7.7089,39.4,53.3
5990,14.8457,7.8668,42.1,51.2
5991,19.5987,6.5381,68.0,25.1
5992,15.0182,6.7284,38.4,51.2
5993,14.1779,7.0271,35.9,55.3
5994,13.9388,7.1370,35.0,56.5
5995,17.1229,6.8712,53.0,37.2
5996,14.0166,6.9217,36.0,55.3
5997,13.9398,7.1339,34.5,56.1
5998,15.6910,6.3658,42.0,46.6
5999,16.7808,6.1023,50.7,37.0
6000,16.8295,6.0663,50.8,36.5
6001,13.4057,6.8952,31.6,58.7
6002,16.7970,6.1430,51.0,36.8
6003,16.7411,6.1478,50.7,37.1
6004,16.4274,6.3032,49.0,39.1
6005,17.0476,6.2434,52.7,35.8
6006,18.3839,5.9111,61.6,27.9
6007,16.8632,6.1444,51.4,36.4
6008,16.6338,6.2432,50.2,37.7
6009,16.9610,6.0851,52.0,35.7
6010,16.7573,6.1563,50.8,37.0
6011,16.4502,6.3026,49.1,39.0
6021,13.8534,6.8986,33.7,56.8
6022,16.1725,6.7031,46.1,43.9
6023,14.4885,6.5097,35.8,51.9
6024,16.4242,6.1975,47.3,39.9
603,11.7833,6.4316,23.3,68.2
6030,17.8964,6.5711,58.6,32.6
6032,17.8930,6.6514,57.6,33.3
6033,16.7010,6.7648,48.9,40.7
6034,16.9788,6.7331,51.3,38.7
6035,15.6361,6.9096,43.8,46.2
6036,14.9093,7.1619,40.4,51.0
6037,17.8511,6.6581,57.5,33.4
6038,18.3419,6.3005,61.5,29.4
6054,14.4775,6.9301,37.0,54.0
6055,15.5922,6.9138,42.8,47.7
6058,16.1324,6.5993,46.3,42.7
6059,15.8029,6.7367,44.0,45.5
6061,14.7982,7.0437,37.7,53.7
6064,13.4117,7.1536,32.2,60.6
6069,13.7820,7.6914,37.2,57.1
607,11.7041,6.6439,23.6,68.5
6070,17.2007,6.8419,53.0,38.0
6078,14.8825,6.4490,36.2,51.7
6079,14.6020,6.6818,35.8,52.8
6084,14.1081,7.0488,34.6,56.2
6085,14.1533,7.0305,34.8,55.9
6086,14.1672,7.0273,34.8,55.9
6087,15.0473,7.1978,40.2,50.8
6089,12.6549,6.4726,26.5,64.5
6093,12.4842,7.0261,27.4,64.5
6094,12.3329,6.9185,26.6,65.6
613,17.0978,6.9033,53.3,37.8
6134,11.9130,6.7458,24.3,67.9
6138,12.5404,6.6030,26.1,65.0
614,14.3567,6.8172,36.2,53.8
6151,14.9366,6.6636,39.5,50.1
6156,15.5808,6.7119,43.3,46.2
6159,16.3472,6.9905,48.1,42.3
616,15.2910,6.5950,40.8,48.4
6160,15.7164,7.2128,45.1,46.6
617,12.0104,6.8320,24.4,68.3
618,12.2237,6.5601,23.8,67.6
619,14.6673,7.1049,38.9,52.3
621,16.8812,6.4946,49.2,39.1
6212,16.6110,6.4847,48.6,40.4
6217,16.1240,6.6235,45.0,44.4
6218,15.7546,6.7486,42.9,46.7
6219,15.8229,6.7866,43.2,46.9
622,15.3705,7.1896,42.0,49.7
6220,16.9629,7.2708,51.5,40.7
6222,16.6342,6.6273,49.1,40.7
6223,16.4227,6.6859,47.4,42.5
6224,16.6126,6.6348,49.0,41.0
6225,15.7092,7.4204,43.7,48.6
6227,16.0944,6.7398,44.6,45.8
6228,16.0726,6.7095,44.5,45.8
6229,14.4051,6.9781,35.0,56.3
6231,16.1662,6.7518,46.3,43.8
6232,15.9630,6.7185,44.8,44.9
6233,16.6364,6.6939,49.3,40.7
6234,15.7741,7.3828,44.3,47.6
6235,13.5255,6.6414,31.2,59.8
6238,12.1899,6.6244,24.9,67.2
6239,14.9615,6.2344,36.9,50.7
624,16.3231,6.5881,47.3,41.7
6241,10.5501,6.3381,18.6,75.5
6244,12.7511,6.4049,25.9,64.9
6245,10.0513,6.1041,16.4,79.3
6246,13.2397,6.3277,28.0,61.7
6248,11.6384,7.1587,24.9,68.9
6250,16.0151,6.4586,44.5,43.0
6255,10.7714,7.4215,23.8,70.7
6256,11.5300,7.0910,23.5,69.8
6257,10.1647,6.9213,19.2,76.5
626,17.2864,6.7013,51.7,37.7
6262,14.7046,7.1047,37.9,53.3
6265,17.7745,6.8699,58.4,33.3
6268,12.8768,6.6778,27.2,64.3
6269,14.7066,6.6374,37.6,51.0
627,15.2423,6.8684,41.0,48.6
6273,16.6746,6.7371,49.5,40.5
6274,12.4946,6.6712,26.9,65.5
6275,15.9652,7.0209,46.3,44.5
6280,18.8600,6.4355,63.8,27.8
6281,16.1621,7.2785,47.9,44.0
6282,15.2906,7.2653,42.7,48.3
629,13.2582,6.6849,29.1,61.9
6290,15.2638,6.0364,39.3,46.3
6296,14.6318,7.3466,38.8,53.1
6297,11.2319,6.8026,22.4,71.0
6298,16.5034,6.8265,49.1,41.3
6299,10.8921,6.7915,21.1,72.4
630,13.7967,6.6056,31.9,57.8
6300,15.8177,6.7536,44.8,44.7
6305,11.9697,6.7030,24.4,68.1
6307,11.2010,6.8433,22.6,71.0
6308,11.8710,6.1145,20.2,70.1
632,12.8238,6.9947,28.4,63.2
6320,14.8411,6.8680,38.7,51.4
6323,15.1002,7.4127,42.2,50.0
6326,14.7257,6.5459,36.1,52.8
633,16.7123,6.6148,48.5,40.4
6331,13.5315,6.0028,25.3,63.1
6332,16.2065,6.4885,44.0,44.4
6333,13.7664,6.0187,27.3,58.2
6334,17.1519,6.2213,52.8,34.6
6335,14.4354,6.6299,35.1,53.9
6336,16.6546,6.0291,45.4,39.6
6337,17.2114,6.7406,53.8,37.4
6339,16.4199,6.9864,48.6,42.8
6341,13.6138,6.9626,33.7,57.0
6342,13.8818,7.3110,36.0,55.8
6344,13.4207,6.9735,31.1,60.6
6345,13.5960,6.7903,32.4,58.6
6346,14.9300,7.1187,39.7,51.4
6347,16.2792,6.8410,46.4,43.9
6348,16.4584,6.3879,50.2,39.4
635,15.6922,7.4175,45.5,46.8
6353,17.0458,6.7826,53.4,37.2
6354,17.6829,6.7765,57.0,34.6
6356,20.6652,5.4186,75.5,16.5
6362,12.0422,7.4389,27.6,67.3
6366,16.9145,7.3485,53.5,38.8
6367,18.1062,6.5946,59.1,32.0
6368,13.8615,7.1833,34.6,56.8
6369,15.8632,7.2233,45.8,44.3
637,14.6238,6.7113,36.5,53.5
6370,15.0409,7.2245,41.5,49.4
6386,15.5687,6.7560,43.6,44.8
6387,15.4777,6.6971,41.8,44.8
6388,16.4966,6.4260,47.3,40.2
639,16.3068,6.7980,47.5,41.1
6395,15.4716,6.6999,41.8,44.9
6396,15.5003,6.7384,42.2,44.9
6398,11.9082,5.5974,16.5,72.5
6399,12.0212,5.7935,18.9,71.7
6400,11.7234,5.6897,17.3,73.5
6408,15.4768,7.0337,46.0,44.8
6409,15.3329,7.0644,45.3,45.7
6422,14.5367,6.9203,35.9,54.8
6423,13.3094,6.8282,30.1,60.4
6424,13.5499,7.1320,33.2,58.4
6445,18.0084,6.4972,59.3,31.7
6452,16.9395,7.0775,53.7,37.8
649,12.1416,6.9678,25.5,67.6
650,8.9102,5.7296,11.8,83.7
652,9.1343,5.6798,12.0,83.3
6562,9.1575,6.8125,17.8,78.5
6576,12.8755,6.2899,26.2,63.6
6577,12.1599,6.3411,23.5,67.7
6598,11.7287,6.9140,23.9,69.3
6599,12.4342,6.7413,26.1,64.8
6613,15.6464,7.3203,45.8,45.1
6614,15.6098,7.1564,44.8,45.9
6624,15.4252,7.2051,43.8,47.7
6625,16.3907,7.5642,50.1,42.5
6638,13.2130,6.5623,29.4,61.5
6644,14.5317,6.7095,36.8,51.5
6647,13.6127,7.2653,34.8,56.3
6648,13.6678,6.7493,33.1,57.4
6649,12.7192,6.9102,28.9,63.1
6650,14.0878,6.9922,36.0,54.4
6653,15.0500,6.9927,40.5,51.0
6668,10.1507,6.4632,17.2,77.7
6669,9.7354,6.2619,15.4,79.6
6673,13.4280,6.4120,29.6,60.3
6676,17.4244,6.7978,54.3,36.6
6677,17.1454,7.0265,52.9,38.6
6680,12.3946,6.5943,25.2,66.0
6681,15.6807,6.8248,43.7,45.1
6682,13.2788,6.7946,29.8,60.4
6683,13.8975,6.6425,32.3,58.5
6690,12.1243,7.1379,26.5,67.0
6691,16.1573,7.1170,47.0,43.9
6692,17.2991,7.0359,54.6,36.7
6706,8.6927,5.3371,10.0,86.1
6708,12.9324,7.4140,31.5,62.3
6709,12.4152,7.0042,26.8,66.1
6710,13.8567,7.3238,35.4,57.1
6711,12.1528,7.0352,25.9,67.8
6718,16.1734,7.2091,46.0,45.0
6721,16.1660,7.1691,45.8,45.1
6724,15.4577,7.4001,42.8,49.2
674,12.7759,7.0861,28.6,62.7
6740,16.9429,6.6969,51.7,38.4
6741,16.3553,6.6409,47.6,41.7
6742,16.2656,6.6335,46.9,42.3
6744,17.2393,6.6222,54.0,36.3
6745,16.5972,6.5485,48.8,40.3
6746,16.5626,6.5315,48.8,40.3
6749,12.7988,6.6609,28.0,63.2
675,11.8229,6.4551,22.5,67.8
6755,13.3812,7.5909,34.7,57.6
6759,12.0546,6.0378,20.8,70.9
676,11.8024,6.0534,19.4,69.8
677,11.0205,6.2491,18.8,73.8
6775,12.0994,6.7361,25.1,67.4
6784,17.1973,6.6439,52.7,37.4
6787,17.8507,6.5493,57.4,33.4
6789,16.4370,6.9777,48.8,42.1
679,15.3504,7.2400,43.8,47.8
6793,16.3664,6.5893,49.3,40.9
6796,16.5140,6.6434,48.4,41.0
68,12.6898,6.7489,27.0,64.7
680,13.8202,7.3818,35.7,56.8
6801,16.4575,6.3731,47.4,40.7
681,15.8059,6.7707,43.8,45.6
6810,16.4767,7.0769,48.1,43.3
6814,14.6572,7.2693,39.7,51.9
6815,15.5830,7.3540,44.8,46.8
682,12.0661,6.7113,24.3,68.6
6825,14.4420,7.2056,37.2,54.7
6826,14.6632,7.2908,38.6,53.4
6828,14.8662,7.3947,40.2,52.0
6830,17.4616,6.4496,55.1,35.0
6836,16.7143,6.7600,49.1,40.7
6837,15.6202,7.0518,43.4,46.7
684,15.8196,6.9990,44.0,46.1
6846,14.4329,6.9701,37.1,53.7
6847,16.8216,6.8138,51.1,39.4
6848,16.3172,6.6952,47.2,42.7
686,12.1297,6.6498,24.6,67.1
688,16.2566,6.5791,47.8,41.9
69,14.4596,6.6983,35.4,53.5
6902,16.6830,7.3741,52.2,40.8
6903,9.4852,6.1054,13.7,81.4
6904,14.7624,6.9053,38.0,52.0
6906,14.7019,6.5108,35.5,53.4
6907,15.2240,6.5604,39.0,49.5
693,17.7845,6.0678,58.3,30.5
694,16.1831,7.2378,49.1,43.0
695,18.7160,6.7759,64.0,28.7
696,17.7808,6.6884,56.9,33.7
6965,15.0885,6.4522,39.4,46.9
6969,15.3591,7.2746,42.7,48.1
697,17.0784,6.7194,51.3,38.2
